Cruise# ostrich20`1ostrich2014
Date: 06/04/14

CTD probe# 1
DVL# 2
Oxy Probe# 3
Fluorometer# 4
Irradiance Probe# 5
Flight Selection = Depth Undulate 
 
Time	Pressure (dbar)	Depth (m)	Temp (°C)	Salinity (PPT)	Fluoro (volts)	Oxygen (ml/l)	Irrandiance (UE/cm²)	Horizontal vel in water (m/s)	Vertical vel (m/s)	Vol imaged (m3)	Altitude (m)	Pitch (°)	Roll (°)	Heading (°)	Lat (decimals)	Long (decimals)	Rel Normal Velocity (mm/s)	Trans Velocity (mm/s)	Long. Velocity (mm/s)	Normal Velocity (mm/s)	Wing Fin Angle (°)	Roll Fin Angle (°)
13:06:29.33	43.27	42.98	26.07	36.35	0.04	0.8502	5.392680E-4	3163.00	490.00	0.00	9999.99	-4.99	-9.05	296.20	25° 03'2.82N	80° 10'27.72W	214.00	214.00	3163.00	490.00	-35.20	-20.44
13:06:29.74	43.33	43.04	26.07	36.35	0.04	0.8500	5.405233E-4	5012.00	766.00	0.00	9999.99	-7.65	-11.86	290.70	25° 03'2.82N	80° 10'27.72W	246.00	246.00	5012.00	766.00	0.05	0.59
13:06:30.27	43.38	43.10	26.07	36.35	0.04	0.8489	5.385305E-4	5012.00	766.00	0.00	9999.99	-7.65	-11.86	290.70	25° 03'2.82N	80° 10'27.72W	246.00	246.00	5012.00	766.00	0.04	0.59
13:06:30.80	43.45	43.16	26.07	36.35	0.04	0.8470	5.369345E-4	5370.00	-118.00	0.00	9999.99	-8.62	-13.22	289.40	25° 03'2.82N	80° 10'27.72W	197.00	197.00	5370.00	-118.00	0.05	0.59
13:06:31.34	43.48	43.20	26.07	36.35	0.04	0.8508	5.364920E-4	5370.00	-118.00	0.00	9999.99	-8.62	-13.22	289.40	25° 03'2.82N	80° 10'27.72W	197.00	197.00	5370.00	-118.00	0.05	0.59
13:06:31.89	43.51	43.22	26.08	36.35	0.04	0.8544	5.336246E-4	4608.00	132.00	0.00	9999.99	-8.11	-11.28	290.00	25° 03'2.82N	80° 10'27.72W	65.00	65.00	4608.00	132.00	0.05	0.59
13:06:32.43	43.51	43.22	26.08	36.35	0.03	0.8485	5.321309E-4	4608.00	132.00	0.00	9999.99	-8.11	-11.28	290.00	25° 03'3.00N	80° 10'28.08W	65.00	65.00	4608.00	132.00	0.05	0.59
13:06:32.97	43.55	43.27	26.09	36.35	0.04	0.8497	5.342145E-4	3004.00	332.00	0.00	9999.99	-6.15	-12.57	292.30	25° 03'3.00N	80° 10'28.08W	69.00	69.00	3004.00	332.00	0.06	0.59
13:06:33.51	43.63	43.34	26.09	36.35	0.04	0.8511	5.302652E-4	3004.00	332.00	0.00	9999.99	-6.15	-12.57	292.30	25° 03'3.00N	80° 10'28.08W	69.00	69.00	3004.00	332.00	0.04	0.59
13:06:34.07	43.66	43.38	26.09	36.35	0.04	0.8497	5.325698E-4	3570.00	638.00	0.00	9999.99	-6.50	-10.15	292.00	25° 03'3.00N	80° 10'28.08W	-122.00	-122.00	3570.00	638.00	0.04	0.59
13:06:34.63	43.70	43.42	26.08	36.35	0.04	0.8492	5.298195E-4	3570.00	638.00	0.00	9999.99	-6.50	-10.15	292.00	25° 03'3.00N	80° 10'28.08W	-122.00	-122.00	3570.00	638.00	0.05	0.59
13:06:35.18	43.72	43.44	26.08	36.35	0.04	0.8493	5.292170E-4	-4049.00	2096.00	0.00	9999.99	-8.15	-11.66	289.30	25° 03'3.00N	80° 10'28.08W	-30.00	-30.00	-4049.00	2096.00	0.05	0.59
13:06:35.71	43.79	43.50	26.07	36.35	0.04	0.8535	5.278052E-4	-4049.00	2096.00	0.00	9999.99	-8.15	-11.66	289.30	25° 03'3.00N	80° 10'28.08W	-30.00	-30.00	-4049.00	2096.00	0.05	0.59
