Cruise# ostrich2015ostrich_2015
Date: 06/22/15

CTD probe# 0164
DVL# 600
Oxy Probe# 431449
Fluorometer# 2611
Irradiance Probe# 5
Flight Selection = Depth Undulate 
 
Time	Pressure (dbar)	Depth (m)	Temp (°C)	Salinity (PPT)	Fluoro (volts)	Oxygen (ml/l)	Irrandiance (UE/cm²)	Horizontal vel in water (m/s)	Vertical vel (m/s)	Vol imaged (m3)	Altitude (m)	Pitch (°)	Roll (°)	Heading (°)	Lat (decimals)	Long (decimals)	Rel Normal Velocity (mm/s)	Trans Velocity (mm/s)	Long. Velocity (mm/s)	Normal Velocity (mm/s)	Wing Fin Angle (°)	Roll Fin Angle (°)
08:24:31.86	28.43	28.25	28.12	36.25	0.03	4.5401	5.565675E-4	3494.00	286.00	0.00	9999.99	-11.14	1.25	355.90	24° 18'41.70N	82° 05'53.28W	-149.00	-149.00	3494.00	286.00	-30.40	-20.66
08:24:32.26	28.44	28.26	28.12	36.25	0.03	4.5367	5.546895E-4	3494.00	286.00	0.00	9999.99	-11.14	1.25	355.90	24° 18'41.70N	82° 05'53.28W	-149.00	-149.00	3494.00	286.00	-3.01	0.05
08:24:32.80	28.48	28.30	28.12	36.25	0.03	4.5379	5.524988E-4	3606.00	212.00	0.00	9999.99	-10.23	2.84	357.00	24° 18'41.70N	82° 05'53.28W	-84.00	-84.00	3606.00	212.00	-3.01	0.05
08:24:33.36	28.48	28.30	28.13	36.25	0.03	4.5368	5.417635E-4	3606.00	212.00	0.00	9999.99	-10.23	2.84	357.00	24° 18'42.06N	82° 05'53.28W	-84.00	-84.00	3606.00	212.00	-3.01	0.05
08:24:33.90	28.50	28.32	28.13	36.25	0.03	4.5417	5.308339E-4	3574.00	243.00	0.00	9999.99	-9.45	1.92	356.30	24° 18'42.06N	82° 05'53.28W	-109.00	-109.00	3574.00	243.00	-3.00	0.05
08:24:34.45	28.53	28.35	28.12	36.25	0.03	4.5460	5.181982E-4	3574.00	243.00	0.00	9999.99	-9.45	1.92	356.30	24° 18'42.06N	82° 05'53.28W	-109.00	-109.00	3574.00	243.00	-3.02	0.05
08:24:35.00	28.53	28.35	28.12	36.25	0.03	4.5389	5.190192E-4	4672.00	19.00	0.00	9999.99	-9.41	1.54	356.40	24° 18'42.06N	82° 05'53.28W	-46.00	-46.00	4672.00	19.00	-3.01	0.05
08:24:35.56	28.56	28.38	28.12	36.25	0.03	4.5290	5.334135E-4	4672.00	19.00	0.00	9999.99	-9.41	1.54	356.40	24° 18'42.06N	82° 05'53.28W	-46.00	-46.00	4672.00	19.00	-3.01	0.05
08:24:36.11	28.54	28.36	28.13	36.25	0.03	4.5259	5.185316E-4	2853.00	465.00	0.00	9999.99	-10.99	1.83	356.50	24° 18'42.06N	82° 05'53.28W	-162.00	-162.00	2853.00	465.00	-3.02	0.04
08:24:36.64	28.59	28.41	28.13	36.25	0.03	4.5364	5.155050E-4	2853.00	465.00	0.00	9999.99	-10.99	1.83	356.50	24° 18'42.06N	82° 05'53.28W	-162.00	-162.00	2853.00	465.00	-3.01	0.05
08:24:37.18	28.62	28.43	28.13	36.25	0.03	4.5385	5.099418E-4	3013.00	370.00	0.00	173.30	-10.49	0.55	355.10	24° 18'42.42N	82° 05'53.22W	-126.00	-5.00	0.00	-3824.00	-3.00	0.05
