Cruise# ostrich2015ostrich_2015
Date: 06/20/15

CTD probe# 0164
DVL# 600
Oxy Probe# 431449
Fluorometer# 2611
Irradiance Probe# 5
Flight Selection = Depth Undulate 
 
Time	Pressure (dbar)	Depth (m)	Temp (°C)	Salinity (PPT)	Fluoro (volts)	Oxygen (ml/l)	Irrandiance (UE/cm²)	Horizontal vel in water (m/s)	Vertical vel (m/s)	Vol imaged (m3)	Altitude (m)	Pitch (°)	Roll (°)	Heading (°)	Lat (decimals)	Long (decimals)	Rel Normal Velocity (mm/s)	Trans Velocity (mm/s)	Long. Velocity (mm/s)	Normal Velocity (mm/s)	Wing Fin Angle (°)	Roll Fin Angle (°)
08:25:37.42	31.98	31.78	26.88	36.15	0.03	4.7774	2.152757E-4	1400.00	568.00	0.00	130.80	-10.91	3.33	270.70	24° 49'9.90N	80° 24'33.30W	-30.00	589.00	1783.00	297.00	-33.52	-20.66
08:25:37.87	32.06	31.86	26.87	36.15	0.03	4.7711	2.144735E-4	4049.00	911.00	0.00	9999.99	-9.44	2.74	271.40	24° 49'9.90N	80° 24'33.30W	9.00	9.00	4049.00	911.00	0.07	0.05
08:25:38.42	32.06	31.86	26.87	36.15	0.03	4.7783	2.141655E-4	4049.00	911.00	0.00	9999.99	-9.44	2.74	271.40	24° 49'9.90N	80° 24'33.30W	9.00	9.00	4049.00	911.00	0.04	0.05
08:25:38.96	32.11	31.90	26.87	36.15	0.03	4.7781	2.155212E-4	3927.00	934.00	0.00	130.70	-10.59	2.17	269.80	24° 49'9.90N	80° 24'33.30W	-461.00	2946.00	4388.00	1311.00	0.05	0.05
08:25:39.50	32.16	31.95	26.86	36.15	0.03	4.7797	2.152651E-4	3927.00	934.00	0.00	130.70	-10.59	2.17	269.80	24° 49'9.90N	80° 24'33.30W	-461.00	2946.00	4388.00	1311.00	0.05	0.04
08:25:40.05	32.16	31.95	26.85	36.16	0.03	4.7841	2.136744E-4	1560.00	1324.00	0.00	9999.99	-8.92	3.02	271.70	24° 49'9.90N	80° 24'33.30W	-1408.00	-1408.00	1560.00	1324.00	0.05	0.05
08:25:40.59	32.15	31.95	26.84	36.16	0.03	4.7762	2.113574E-4	1560.00	1324.00	0.00	9999.99	-8.92	3.02	271.70	24° 49'9.96N	80° 24'33.60W	-1408.00	-1408.00	1560.00	1324.00	0.04	0.05
08:25:41.13	32.19	31.98	26.84	36.16	0.03	4.7807	2.125338E-4	3327.00	1066.00	0.00	9999.99	-9.65	4.26	270.10	24° 49'9.96N	80° 24'33.60W	-1617.00	-1617.00	3327.00	1066.00	0.05	0.05
08:25:41.68	32.20	31.99	26.82	36.16	0.03	4.7838	2.118118E-4	3327.00	1066.00	0.00	9999.99	-9.65	4.26	270.10	24° 49'9.96N	80° 24'33.60W	-1617.00	-1617.00	3327.00	1066.00	0.04	0.05
08:25:42.23	32.24	32.03	26.80	36.16	0.03	4.7841	2.121304E-4	1961.00	995.00	0.00	9999.99	-10.13	4.14	270.30	24° 49'9.96N	80° 24'33.60W	-1389.00	-1389.00	1961.00	995.00	0.04	0.04
08:25:42.76	32.24	32.03	26.80	36.16	0.03	4.7712	2.121269E-4	1961.00	995.00	0.00	9999.99	-10.13	4.14	270.30	24° 49'9.96N	80° 24'33.60W	-1389.00	-1389.00	1961.00	995.00	0.05	0.05
08:25:43.31	32.25	32.04	26.77	36.17	0.03	4.7812	2.135403E-4	1961.00	995.00	0.00	9999.99	-10.13	4.14	270.30	24° 49'9.96N	80° 24'33.60W	-1389.00	-1389.00	1961.00	995.00	0.03	0.05
08:25:43.86	32.28	32.07	26.76	36.18	0.03	4.7849	2.143106E-4	2267.00	1062.00	0.00	9999.99	-10.02	4.32	270.40	24° 49'9.96N	80° 24'33.60W	-1286.00	-1286.00	2267.00	1062.00	0.06	0.05
08:25:44.41	32.30	32.09	26.75	36.18	0.03	4.7869	2.126181E-4	2267.00	1062.00	0.00	9999.99	-10.02	4.32	270.40	24° 49'10.02N	80° 24'33.84W	-1286.00	-1286.00	2267.00	1062.00	0.04	0.04
08:25:44.96	32.32	32.11	26.75	36.18	0.03	4.7718	2.110887E-4	806.00	48.00	0.00	132.20	-7.92	4.95	271.00	24° 49'10.02N	80° 24'33.84W	671.00	577.00	1549.00	332.00	0.05	0.04
08:25:45.49	32.33	32.12	26.75	36.18	0.03	4.7817	2.103369E-4	806.00	48.00	0.00	132.20	-7.92	4.95	271.00	24° 49'10.02N	80° 24'33.84W	671.00	577.00	1549.00	332.00	0.05	0.05
08:25:46.03	32.33	32.12	26.75	36.18	0.03	4.7871	2.091726E-4	2820.00	562.00	0.00	9999.99	-10.24	4.23	269.80	24° 49'10.02N	80° 24'33.84W	-233.00	-233.00	2820.00	562.00	0.04	0.05
08:25:46.56	32.33	32.12	26.75	36.18	0.03	4.7998	2.112736E-4	2820.00	562.00	0.00	9999.99	-10.24	4.23	269.80	24° 49'10.02N	80° 24'33.84W	-233.00	-233.00	2820.00	562.00	0.04	0.05
08:25:47.09	32.40	32.19	26.75	36.18	0.03	4.7968	2.117908E-4	3675.00	219.00	0.00	9999.99	-10.62	4.49	271.20	24° 49'10.02N	80° 24'33.84W	134.00	134.00	3675.00	219.00	0.05	0.04
08:25:47.62	32.44	32.24	26.75	36.18	0.03	4.7874	2.124145E-4	3675.00	219.00	0.00	9999.99	-10.62	4.49	271.20	24° 49'10.02N	80° 24'33.84W	134.00	134.00	3675.00	219.00	0.05	0.05
08:25:48.15	32.47	32.26	26.75	36.18	0.03	4.7904	2.123829E-4	3675.00	219.00	0.00	9999.99	-10.62	4.49	271.20	24° 49'10.02N	80° 24'33.84W	134.00	134.00	3675.00	219.00	0.05	0.04
08:25:48.70	32.48	32.27	26.75	36.18	0.03	4.7974	2.120989E-4	3348.00	320.00	0.00	9999.99	-9.42	6.04	269.00	24° 49'10.02N	80° 24'34.14W	321.00	321.00	3348.00	320.00	0.04	0.05
08:25:49.26	32.52	32.31	26.76	36.18	0.03	4.8010	2.125830E-4	3348.00	320.00	0.00	9999.99	-9.42	6.04	269.00	24° 49'10.02N	80° 24'34.14W	321.00	321.00	3348.00	320.00	0.04	0.05
08:25:49.80	32.53	32.32	26.78	36.17	0.03	4.7961	2.120078E-4	2754.00	267.00	0.00	9999.99	-10.52	5.22	269.50	24° 49'10.02N	80° 24'34.14W	125.00	125.00	2754.00	267.00	0.05	0.05
08:25:50.36	32.57	32.36	26.80	36.16	0.03	4.7662	2.119273E-4	2754.00	267.00	0.00	9999.99	-10.52	5.22	269.50	24° 49'10.02N	80° 24'34.14W	125.00	125.00	2754.00	267.00	0.03	0.05
08:25:50.91	32.57	32.36	26.80	36.16	0.03	4.7660	2.110573E-4	2567.00	440.00	0.00	134.40	-9.37	5.63	270.00	24° 49'10.02N	80° 24'34.14W	98.00	-4787.00	-4788.00	-1817.00	0.04	0.05
08:25:51.45	32.59	32.38	26.82	36.16	0.03	4.7732	2.099376E-4	2567.00	440.00	0.00	134.40	-9.37	5.63	270.00	24° 49'10.02N	80° 24'34.14W	98.00	-4787.00	-4788.00	-1817.00	0.06	0.04
08:25:53.66	32.65	32.44	26.86	36.16	0.03	4.7895	2.125689E-4	2526.00	370.00	0.00	9999.99	-9.68	5.81	269.70	24° 49'10.08N	80° 24'34.44W	472.00	472.00	2526.00	370.00	-0.32	0.05
08:25:54.21	32.65	32.44	26.87	36.15	0.03	4.7712	2.117453E-4	4504.00	97.00	0.00	9999.99	-8.79	5.98	270.40	24° 49'10.08N	80° 24'34.44W	205.00	205.00	4504.00	97.00	-1.55	0.05
08:25:54.75	32.67	32.46	26.88	36.15	0.03	4.7769	2.134239E-4	4504.00	97.00	0.00	9999.99	-8.79	5.98	270.40	24° 49'10.08N	80° 24'34.44W	205.00	205.00	4504.00	97.00	-1.94	0.05
08:25:55.29	32.67	32.46	26.88	36.15	0.03	4.7838	2.138438E-4	4504.00	97.00	0.00	9999.99	-8.79	5.98	270.40	24° 49'10.08N	80° 24'34.44W	205.00	205.00	4504.00	97.00	-1.96	0.05
